2246	 11	 24	 229	 2251	 11	 24	 238	
 2246	 11	 32	 248	 2251	 12	 33	 258	
 2247	 11	 35	 271	 2252	 11	 35	 281	
 2247	 11	 35	 296	 2252	 12	 35	 306	
 2247	 12	 35	 376	 2252	 12	 35	 387	
 2247	 12	 34	 474	 2252	 12	 35	 485	
 2247	 12	 35	 572	 2251	 12	 35	 583	
 2247	 12	 35	 671	 2252	 13	 35	 683	
 2247	 13	 22	 768	 2252	 13	 35	 781	
 2247	 13	 21	 849	 2251	 13	 30	 882	
 2247	 22	 21	 886	 2251	 14	 21	 979	
 2247	 52	 21	 906	 2252	 14	 21	 1077	
 2247	 76	 28	 917	 2252	 14	 21	 1169	
 2247	 106	 40	 926	 2252	 14	 21	 1251	
 2247	 135	 52	 932	 2251	 15	 21	 1319	
 2247	 165	 64	 937	 2252	 28	 26	 1373	
 2247	 196	 74	 942	 2252	 54	 41	 1415	
 2247	 226	 85	 946	 2252	 76	 60	 1450	
 2247	 257	 97	 949	 2251	 100	 77	 1480	
 2247	 287	 109	 952	 2251	 128	 95	 1506	
 2247	 318	 120	 955	 2251	 155	 115	 1529	
 2247	 348	 132	 957	 2251	 184	 135	 1550	
 2247	 379	 144	 960	 2251	 213	 156	 1571	
 2247	 410	 156	 962	 2251	 243	 177	 1588	
 2247	 441	 168	 964	 2251	 273	 199	 1606	
 2247	 473	 180	 966	 2251	 305	 221	 1623	
 2247	 504	 192	 967	 2251	 335	 242	 1639	
 2247	 535	 203	 969	 2251	 367	 265	 1652	
 2247	 566	 215	 970	 2251	 399	 288	 1665	
 2247	 597	 227	 972	 2251	 430	 310	 1680	
 2247	 629	 239	 973	 2251	 462	 332	 1693	
 2247	 659	 251	 974	 2251	 495	 356	 1705	
 2247	 690	 263	 975	 2251	 527	 378	 1717	
 2247	 722	 274	 977	 2251	 559	 401	 1729	
 2247	 754	 286	 978	 2251	 593	 425	 1738	
 2247	 785	 299	 979	 2251	 626	 449	 1748	
 2247	 817	 310	 980	 2251	 659	 472	 1760	
 2247	 848	 323	 981	 2251	 692	 495	 1770	
 2247	 879	 335	 982	 2251	 724	 518	 1782	
 2247	 910	 346	 983	 2251	 757	 541	 1793	
 2247	 942	 359	 984	 2251	 790	 565	 1802	
 2247	 974	 371	 984	 2251	 824	 589	 1811	
 2247	 1005	 383	 985	 2251	 857	 613	 1821	
 2247	 1037	 395	 986	 2251	 889	 635	 1836	
 2247	 1068	 407	 987	 2250	 922	 658	 1845	
 2247	 1100	 419	 988	 2251	 957	 683	 1851	
 2247	 1131	 430	 988	 2250	 991	 707	 1858	
 2247	 1162	 442	 989	 2250	 1022	 730	 1873	
 2247	 1194	 454	 990	 2250	 1056	 753	 1882	
 2247	 1225	 466	 990	 2250	 1089	 777	 1891	
 2247	 1257	 478	 992	 2250	 1123	 801	 1900	
 2247	 1288	 490	 992	 2250	 1156	 824	 1907	
 2247	 1319	 502	 993	 2250	 1190	 849	 1916	
 2247	 1351	 514	 993	 2250	 1224	 873	 1924	
 2247	 1382	 526	 994	 2250	 1258	 896	 1931	
 2247	 1414	 538	 994	 2250	 1291	 920	 1940	
 2247	 1445	 550	 995	 2250	 1326	 945	 1944	
 2247	 1476	 562	 995	 2250	 1360	 969	 1953	
 2247	 1508	 574	 996	 2250	 1394	 994	 1960	
 2247	 1540	 586	 997	 2250	 1427	 1017	 1971	
 2247	 1572	 598	 997	 2250	 1462	 1042	 1977	
 2246	 1603	 610	 998	 2250	 1496	 1065	 1986	
 2247	 1635	 622	 998	 2249	 1531	 1090	 1989	
 2246	 1666	 634	 998	 2250	 1565	 1114	 1995	
 2247	 1698	 646	 999	 2250	 1600	 1139	 2003	
 2247	 1729	 657	 1000	 2250	 1634	 1163	 2009	
 2246	 1760	 669	 1000	 2250	 1668	 1187	 2018	
 2246	 1791	 681	 1000	 2250	 1701	 1210	 2025	
 2247	 1823	 693	 1001	 2250	 1735	 1234	 2034	
 2246	 1854	 706	 1001	 2250	 1768	 1258	 2042	
 2247	 1886	 717	 1002	 2249	 1804	 1283	 2045	
 2246	 1917	 729	 1002	 2249	 1841	 1309	 2044	
 2246	 1949	 741	 1002	 2249	 1874	 1333	 2055	
 2246	 1980	 753	 1003	 2249	 1907	 1357	 2064	
 2246	 2012	 765	 1003	 2249	 1941	 1381	 2071	
 2246	 2043	 777	 1004	 2249	 1977	 1406	 2075	
