1527	 871	 607	 823	 1447	 912	 1054	 1094	
 1527	 889	 617	 825	 1446	 933	 1077	 1097	
 1527	 907	 628	 826	 1446	 953	 1099	 1100	
 1527	 926	 640	 828	 1447	 975	 1124	 1102	
 1528	 945	 652	 829	 1446	 996	 1146	 1105	
 1528	 963	 664	 830	 1446	 1016	 1169	 1108	
 1528	 982	 676	 831	 1446	 1038	 1194	 1110	
 1528	 1000	 689	 832	 1446	 1059	 1217	 1113	
 1528	 1018	 701	 833	 1445	 1079	 1240	 1115	
 1528	 1038	 714	 833	 1445	 1101	 1265	 1117	
 1528	 1056	 726	 834	 1444	 1122	 1289	 1119	
 1528	 1074	 738	 834	 1444	 1142	 1312	 1121	
 1528	 1094	 751	 835	 1444	 1164	 1337	 1123	
 1528	 1112	 764	 836	 1444	 1185	 1360	 1125	
 1527	 1131	 777	 836	 1445	 1207	 1385	 1127	
 1527	 1149	 789	 837	 1444	 1227	 1409	 1129	
 1528	 1167	 802	 837	 1444	 1248	 1432	 1130	
 1528	 1186	 814	 838	 1443	 1270	 1457	 1132	
 1528	 1205	 826	 838	 1443	 1290	 1480	 1134	
 1528	 1223	 839	 839	 1442	 1312	 1504	 1136	
 1528	 1242	 852	 840	 1442	 1333	 1528	 1138	
 1528	 1260	 865	 840	 1441	 1354	 1552	 1139	
 1528	 1279	 877	 840	 1441	 1375	 1576	 1141	
 1527	 1298	 890	 841	 1440	 1397	 1601	 1142	
 1527	 1316	 903	 841	 1441	 1418	 1624	 1144	
 1527	 1335	 915	 842	 1440	 1440	 1649	 1145	
 1527	 1354	 928	 842	 1441	 1461	 1672	 1147	
 1527	 1372	 941	 842	 1440	 1482	 1696	 1149	
 1527	 1391	 954	 843	 1439	 1504	 1721	 1150	
 1526	 1410	 966	 843	 1438	 1525	 1744	 1152	
 1527	 1428	 978	 844	 1438	 1545	 1767	 1153	
 1527	 1447	 992	 844	 1438	 1568	 1793	 1155	
 1526	 1465	 1004	 845	 1437	 1588	 1816	 1156	
 1526	 1485	 1017	 845	 1437	 1610	 1841	 1158	
