1768	 853	 513	 874	 1761	 841	 846	 1280	
 1768	 872	 522	 876	 1761	 862	 866	 1284	
 1768	 889	 531	 877	 1760	 883	 885	 1286	
 1768	 908	 542	 878	 1760	 904	 906	 1288	
 1768	 927	 552	 879	 1760	 925	 926	 1291	
 1768	 945	 563	 880	 1760	 945	 947	 1293	
 1768	 964	 573	 881	 1759	 967	 968	 1296	
 1768	 982	 584	 882	 1759	 988	 988	 1298	
 1768	 1001	 595	 882	 1758	 1008	 1009	 1300	
 1768	 1020	 606	 883	 1758	 1031	 1030	 1302	
 1768	 1038	 616	 884	 1758	 1051	 1050	 1304	
 1768	 1057	 627	 884	 1758	 1072	 1071	 1306	
 1768	 1076	 638	 885	 1758	 1094	 1093	 1308	
 1768	 1094	 649	 885	 1758	 1114	 1113	 1310	
 1768	 1113	 660	 886	 1757	 1136	 1134	 1312	
 1768	 1132	 671	 886	 1757	 1157	 1155	 1314	
 1768	 1149	 681	 887	 1757	 1177	 1175	 1316	
 1768	 1169	 693	 887	 1757	 1199	 1197	 1317	
 1768	 1187	 704	 888	 1757	 1220	 1217	 1319	
 1768	 1205	 714	 888	 1756	 1241	 1237	 1321	
 1768	 1224	 725	 889	 1756	 1262	 1259	 1322	
 1768	 1242	 736	 889	 1756	 1283	 1280	 1324	
 1768	 1261	 747	 889	 1755	 1304	 1300	 1326	
 1768	 1280	 758	 890	 1755	 1326	 1322	 1328	
 1768	 1298	 769	 891	 1756	 1347	 1342	 1329	
 1768	 1317	 780	 891	 1756	 1369	 1364	 1331	
 1767	 1336	 790	 892	 1755	 1390	 1385	 1332	
 1767	 1354	 802	 892	 1755	 1411	 1405	 1334	
 1767	 1373	 813	 892	 1754	 1432	 1427	 1335	
 1767	 1392	 824	 893	 1754	 1453	 1448	 1337	
 1767	 1410	 834	 893	 1754	 1474	 1468	 1338	
 1767	 1429	 846	 894	 1753	 1496	 1489	 1340	
 1767	 1448	 856	 894	 1753	 1517	 1510	 1341	
 1767	 1466	 868	 894	 1753	 1540	 1532	 1342	
 1767	 1485	 878	 895	 1752	 1560	 1553	 1344	
 1767	 1504	 889	 896	 1752	 1581	 1574	 1346	
 1767	 1522	 901	 896	 1753	 1603	 1595	 1347	
 1767	 1542	 912	 896	 1753	 1625	 1616	 1349	
 1767	 1560	 922	 896	 1752	 1646	 1637	 1350	
 1767	 1579	 934	 897	 1752	 1668	 1658	 1351	
 1767	 1597	 945	 897	 1752	 1688	 1679	 1352	
 1767	 1616	 955	 898	 1751	 1710	 1700	 1354	
 1767	 1635	 966	 898	 1751	 1732	 1721	 1355	
 1767	 1653	 977	 898	 1750	 1752	 1742	 1356	
 1767	 1672	 988	 899	 1750	 1775	 1764	 1357	
 1766	 1690	 999	 899	 1750	 1795	 1784	 1358	
 1766	 1709	 1010	 899	 1749	 1816	 1805	 1360	
 1766	 1729	 1021	 900	 1748	 1838	 1827	 1361	
 1766	 1747	 1032	 900	 1750	 1860	 1848	 1362	
 1766	 1765	 1043	 900	 1749	 1880	 1868	 1363	
 1766	 1784	 1054	 901	 1749	 1903	 1890	 1364	
 1766	 1802	 1065	 901	 1749	 1924	 1910	 1365	
 1766	 1820	 1075	 901	 1748	 1944	 1931	 1366	
 1766	 1840	 1086	 901	 1747	 1966	 1953	 1367	
 1766	 1859	 1098	 902	 1748	 1988	 1974	 1369	
 1765	 1877	 1108	 902	 1747	 2009	 1996	 1370	
 1766	 1896	 1120	 902	 1747	 2031	 2017	 1371	
 1766	 1914	 1130	 902	 1746	 2052	 2037	 1372	
 1766	 1933	 1141	 903	 1746	 2074	 2059	 1373	
 1765	 1952	 1152	 903	 1747	 2095	 2080	 1374	
 1765	 1970	 1162	 903	 1746	 2116	 2100	 1375	
 1765	 1989	 1174	 903	 1746	 2138	 2122	 1376	
 1765	 2008	 1185	 904	 1746	 2159	 2143	 1377	
 1765	 2027	 1196	 904	 1745	 2181	 2164	 1378	
 1765	 2045	 1207	 904	 1745	 2202	 2185	 1379	
 1765	 2064	 1218	 905	 1745	 2224	 2206	 1380	
 1765	 2084	 1229	 905	 1744	 2246	 2228	 1381	
 1765	 2102	 1239	 905	 1744	 2267	 2249	 1382	
 1765	 2121	 1250	 905	 1744	 2288	 2270	 1383	
 1764	 2140	 1261	 905	 1743	 2310	 2291	 1384	
 1764	 2158	 1272	 906	 1742	 2331	 2312	 1385	
 1765	 2176	 1283	 906	 1744	 2352	 2332	 1386	
 1764	 2196	 1294	 906	 1743	 2375	 2354	 1387	
 1764	 2214	 1305	 906	 1743	 2396	 2376	 1388	
 1764	 2233	 1316	 907	 1742	 2418	 2397	 1389	
 1764	 2252	 1326	 907	 1742	 2439	 2418	 1389	
 1764	 2270	 1337	 907	 1742	 2460	 2439	 1390	
 1764	 2289	 1349	 907	 1741	 2482	 2460	 1391	
 1764	 2308	 1359	 908	 1741	 2504	 2481	 1392	
 1764	 2326	 1370	 908	 1740	 2525	 2502	 1393	
 1764	 2345	 1381	 908	 1740	 2547	 2524	 1394	
 1764	 2363	 1392	 908	 1740	 2568	 2544	 1395	
 1764	 2382	 1402	 908	 1739	 2589	 2566	 1396	
 1764	 2401	 1414	 909	 1740	 2611	 2587	 1396	
 1764	 2420	 1425	 909	 1740	 2633	 2608	 1397	
 1763	 2439	 1436	 909	 1739	 2655	 2630	 1398	
 1763	 2457	 1447	 909	 1739	 2676	 2650	 1399	
 1763	 2475	 1457	 910	 1738	 2697	 2671	 1400	
 1763	 2495	 1468	 910	 1737	 2719	 2693	 1401	
 1763	 2513	 1479	 910	 1737	 2740	 2714	 1401	
 1762	 2532	 1490	 910	 1737	 2761	 2735	 1402	
 1763	 2551	 1501	 910	 1736	 2784	 2757	 1403	
