 1525	 2067	 1409	 856	 1444	 2274	 2569	 1205	
 1524	 2099	 1430	 856	 1442	 2310	 2610	 1207	
 1524	 2130	 1451	 856	 1442	 2346	 2650	 1208	
 1524	 2162	 1473	 857	 1442	 2382	 2691	 1210	
 1524	 2194	 1494	 857	 1440	 2418	 2731	 1212	
 1524	 2225	 1514	 858	 1440	 2454	 2771	 1213	
 1524	 2257	 1536	 858	 1440	 2490	 2812	 1215	
 1524	 2289	 1558	 858	 1439	 2529	 2854	 1217	
 1524	 2321	 1579	 859	 1438	 2565	 2894	 1218	
 1524	 2352	 1601	 859	 1437	 2601	 2934	 1220	
 1524	 2384	 1621	 860	 1436	 2637	 2975	 1221	
 1523	 2416	 1642	 860	 1435	 2674	 3015	 1223	
 1523	 2447	 1664	 860	 1436	 2710	 3056	 1224	
 1523	 2478	 1685	 860	 1435	 2746	 3096	 1226	
 1523	 2510	 1706	 861	 1434	 2782	 3137	 1227	
 1522	 2542	 1727	 861	 1433	 2819	 3177	 1229	
 1523	 2573	 1748	 861	 1432	 2855	 3217	 1230	
 1523	 2605	 1770	 862	 1431	 2892	 3258	 1232	
 1522	 2637	 1790	 862	 1430	 2928	 3298	 1233	
 1522	 2668	 1812	 863	 1431	 2964	 3339	 1234	
 1522	 2700	 1833	 863	 1430	 3000	 3379	 1235	
 1521	 2731	 1854	 864	 1428	 3037	 3419	 1237	
 1521	 2763	 1875	 864	 1428	 3073	 3460	 1238	
 1521	 2794	 1896	 864	 1426	 3110	 3500	 1239	
 1521	 2826	 1917	 865	 1425	 3146	 3540	 1241	
 1521	 2858	 1938	 865	 1426	 3183	 3581	 1242	
 1521	 2889	 1959	 865	 1425	 3219	 3622	 1243	
 1522	 2921	 1980	 866	 1423	 3256	 3662	 1244	
 1521	 2953	 2001	 866	 1422	 3292	 3702	 1246	
 1521	 2985	 2023	 866	 1421	 3329	 3743	 1247	
 1521	 3016	 2042	 866	 1419	 3364	 3783	 1249	
 1521	 3048	 2064	 867	 1421	 3401	 3823	 1250	
 1521	 3079	 2085	 867	 1419	 3437	 3864	 1251	
 1521	 3111	 2106	 868	 1418	 3474	 3904	 1252	
 1521	 3143	 2127	 868	 1416	 3511	 3946	 1253	
 1521	 3174	 2148	 868	 1415	 3547	 3985	 1254	
 1521	 3206	 2169	 868	 1413	 3584	 4026	 1256	
 1521	 3238	 2189	 869	 1414	 3620	 4067	 1256	
 1521	 3270	 2210	 869	 1413	 3657	 4095	 1258	
 1521	 3301	 2231	 869	 1412	 3693	 4095	 1259	
 1522	 3333	 2252	 869	 1410	 3729	 4095	 1260	
 1521	 3364	 2273	 870	 1410	 3766	 4095	 1261	
 1521	 3396	 2293	 870	 1407	 3802	 4095	 1262	
 1521	 3428	 2314	 870	 1409	 3839	 4095	 1263	
 1520	 3460	 2336	 870	 1408	 3874	 4095	 1265	
 1520	 3447	 2357	 871	 1406	 3825	 4095	 1266	
 1520	 3381	 2378	 871	 1405	 3762	 4095	 1267	
 1520	 3315	 2399	 871	 1404	 3699	 4095	 1268	
 1520	 3247	 2419	 871	 1403	 3636	 4095	 1269	
 1520	 3180	 2440	 872	 1404	 3573	 4095	 1270	
 1521	 3111	 2461	 872	 1402	 3509	 4095	 1271	
 1520	 3045	 2482	 872	 1402	 3448	 4095	 1272	
 1520	 2985	 2500	 872	 1401	 3400	 4095	 1273	
 1520	 2955	 2509	 872	 1400	 3381	 4095	 1273	
 
